94499f331a9ff0fe02d11f4baf582a875190ff8d,MODIFY,regular-file,GreyMatter/config.xml,5342,5;8-9
e931a70b656ab90a35f42d81d5b360e4b0bcabb2,MODIFY,regular-file,GreyMatter/www/css/ionic.app.css,227880,20
bcdd4332b6be0e1088ea38392a7a35a66a313ce4,MODIFY,regular-file,GreyMatter/www/lib/auth0-lock/CHANGELOG.md,119951,82;84;155;157;159;179;181;188;192;196;198;205;207;209;222;224;226;246;252;254;258;260;269;273;275;277;291;293;295;297;299;301;303;305;307;309;311;313;315;317;319;321;323;325;327;335;337;339
e1636c5314ae15a8dfa4ec434742715fc952a4ea,MODIFY,regular-file,GreyMatter/www/lib/auth0-lock/build/auth0-lock.min.js,705836,1
1e38218e4425e76301cbf7c5d237663bac1b3463,MODIFY,regular-file,GreyMatter/www/lib/auth0-lock/i18n/de.json,2550,17
fe92e01516b4d8f641118bb2c53934e37827e012,MODIFY,regular-file,GreyMatter/www/lib/ionic/.bower.json,1039,9
7ece91cf0ba71e433aa4f384c28e95bceb71787a,MODIFY,regular-file,GreyMatter/www/lib/ionic/bower.json,767,9
ea5fc074a7b627d844408ed4e27dd2d5393cede9,MODIFY,regular-file,GreyMatter/www/lib/ionic/css/ionic.css,223723,16
cbcd07c517e53586e7931b83ce38a234ca82a634,MODIFY,regular-file,GreyMatter/www/lib/ionic/css/ionic.min.css,177234,15
0ef6a8d0a9b5b51f856a94dd6b2f74241a24d31f,MODIFY,executable,GreyMatter/www/lib/ionic/scss/ionicons/ionicons.scss,563,5
7da0b1fc08c4cfcf178b88d8a625f387b8eb4966,MODIFY,regular-file,GreyMatter/www/lib/moment/CHANGELOG.md,20086,129
745e27727903e989e89de493dc66b8477656b23c,MODIFY,regular-file,GreyMatter/www/lib/moment/locale/bn.js,4259,2;88
e2f3075e3fdd9996ce90cd5c55e47ca9e274c4d9,MODIFY,regular-file,GreyMatter/www/lib/moment/locale/zh-tw.js,3438,3
adc3e478efb7d392fdfcccff1abf922bf85fce2b,MODIFY,regular-file,GreyMatter/www/lib/moment/min/locales.js,264864,689;768;6697
e2bc4a1216ee78c6f96f4f0810093639e269a980,MODIFY,regular-file,GreyMatter/www/lib/moment/min/moment-with-locales.js,370101,3876;3955;9884
c5893dd73c174632e7bd748fab48559e2a5aeb7a,MODIFY,regular-file,GreyMatter/www/lib/moment/src/locale/bn.js,3618,2;83
4ff48f8441b1da3e1f761c8dd501644fca4a524f,MODIFY,regular-file,GreyMatter/www/lib/moment/src/locale/zh-tw.js,2834,3
88c4056b6de3b0a82a881cd2013d09187104294f,MODIFY,regular-file,GreyMatter/www/lib/platform/LICENSE,1148,1
a998e9953749204e5d7ad8161a8299b458049d33,MODIFY,regular-file,GreyMatter/www/lib/platform/platform.js,36766,3
78478eb589d2be3c6647d4e3da63581a42c82c8a,MODIFY,regular-file,README.md,1894,1
9bdaf340af43a2ad079860f4a0fb807cb435b0e2,MODIFY,regular-file,bn3ypbackend/package.json,1068,12-14
